autor;partido;ano;mês;pork;pork1;pork2;pork3;coalizao;constituency;cabeca;cmo;apoio;anos;ideologia1;ideologia2
JOVAIR ARANTES;PTB;2018;4;159.575,08;200.894,57;0;0;1;0,009756325;1;0;1;24;1,5833;0,58
JOVAIR ARANTES;PTB;2018;5;386.388,11;159.575,08;200.894,57;0;1;0,009756325;1;0;0,857142857;24;1,5833;0,58
JOVAIR ARANTES;PTB;2018;6;202.223,21;386.388,11;159.575,08;200.894,57;1;0,009756325;1;0;0,978127136;24;1,5833;0,58
JOZI ARAÚJO;PTN;2016;6;8.371,30;0;0;0;0;0,003121686;0;0;0,75;4;0,1666;0,42
JOZI ARAÚJO;PTN;2016;7;0;8.371,30;0;0;0;0,003121686;0;0;1;4;0,1666;0,42
JOZI ARAÚJO;PTN;2016;8;8.076,14;0;8.371,30;0;0;0,003121686;0;0;0,875;4;0,1666;0,42
JOZI ARAÚJO;PTN;2016;9;0;8.076,14;0;8.371,30;0;0,003121686;0;0;0,900623583;4;0,1666;0,42
JOZI ARAÚJO;PTN;2016;10;0;0;8.076,14;0;0;0,003121686;0;0;1;4;0,1666;0,42
JOZI ARAÚJO;PTN;2016;11;109.250,62;0;0;8.076,14;0;0,003121686;0;0;1;4;0,1666;0,42
JOZI ARAÚJO;PTN;2016;12;5.802.325,56;109.250,62;0;0;0;0,003121686;0;0;0,8;4;0,1666;0,42
JOZI ARAÚJO;PTN;2017;1;0;5.802.325,56;109.250,62;0;0;0,003121686;0;0;0,900623583;4;0,1666;0,42
JOZI ARAÚJO;PTN;2017;2;32.260,13;0;5.802.325,56;109.250,62;0;0,003121686;0;0;1;4;0,1666;0,42
JOZI ARAÚJO;PTN;2017;3;218.498,28;32.260,13;0;5.802.325,56;0;0,003121686;0;0;0,833333333;4;0,1666;0,42
JOZI ARAÚJO;PTN;2017;4;12.951,07;218.498,28;32.260,13;0;0;0,003121686;0;0;0,928571429;4;0,1666;0,42
JOZI ARAÚJO;PODE;2017;5;0;12.951,07;218.498,28;32.260,13;0;0,003121686;0;0;1;4;0,1666;0,42
JOZI ARAÚJO;PODE;2017;6;531.470,21;0;12.951,07;218.498,28;0;0,003121686;0;0;1;4;0,1666;0,42
JOZI ARAÚJO;PODE;2017;7;543.592,60;531.470,21;0;12.951,07;0;0,003121686;0;0;1;4;0,1666;0,42
JOZI ARAÚJO;PODE;2017;8;31.966,96;543.592,60;531.470,21;0;0;0,003121686;0;0;0,75;4;0,1666;0,42
JOZI ARAÚJO;PODE;2017;9;44.092,78;31.966,96;543.592,60;531.470,21;0;0,003121686;0;0;0,785714286;4;0,1666;0,42
JOZI ARAÚJO;PODE;2017;10;31.712,51;44.092,78;31.966,96;543.592,60;0;0,003121686;0;0;0,333333333;4;0,1666;0,42
JOZI ARAÚJO;PODE;2017;11;0;31.712,51;44.092,78;31.966,96;0;0,003121686;0;0;1;4;0,1666;0,42
JOZI ARAÚJO;PODE;2017;12;518,73;0;31.712,51;44.092,78;0;0,003121686;0;0;1;4;0,1666;0,42
JOZI ARAÚJO;PTN;2018;1;0;518,73;0;31.712,51;0;0,003121686;0;0;0,900623583;4;0,1666;0,42
JOZI ARAÚJO;PODE;2018;2;0;0;518,73;0;0;0,003121686;0;0;0,857142857;4;0,1666;0,42
JOZI ARAÚJO;PODE;2018;3;151.186,04;0;0;518,73;0;0,003121686;0;0;1;4;0,1666;0,42
JOZI ARAÚJO;PODE;2018;4;0;151.186,04;0;0;0;0,003121686;0;0;1;4;0,1666;0,42
JOZI ARAÚJO;PODE;2018;5;0;0;151.186,04;0;0;0,003121686;0;0;1;4;0,1666;0,42
JOZI ARAÚJO;PODE;2018;6;2.446.937,08;0;0;151.186,04;0;0,003121686;0;0;0,900623583;4;0,1666;0,42
JÚLIA MARINHO;PSC;2016;6;0;0;0;0;0;0,004465743;0;0;1;4;1,8333;1,42
JÚLIA MARINHO;PSC;2016;7;0;0;0;0;0;0,004465743;0;0;1;4;1,8333;1,42
JÚLIA MARINHO;PSC;2016;8;0;0;0;0;0;0,004465743;0;0;0,833333333;4;1,8333;1,42
JÚLIA MARINHO;PSC;2016;9;0;0;0;0;0;0,004465743;0;0;0,895894858;4;1,8333;1,42
JÚLIA MARINHO;PSC;2016;10;0;0;0;0;0;0,004465743;0;0;0,851851852;4;1,8333;1,42
JÚLIA MARINHO;PSC;2016;11;0;0;0;0;0;0,004465743;0;0;1;4;1,8333;1,42
JÚLIA MARINHO;PSC;2016;12;3.659.674,52;0;0;0;0;0,004465743;0;0;0,714285714;4;1,8333;1,42
JÚLIA MARINHO;PSC;2017;1;0;3.659.674,52;0;0;0;0,004465743;0;0;0,895894858;4;1,8333;1,42
JÚLIA MARINHO;PSC;2017;2;0;0;3.659.674,52;0;0;0,004465743;0;0;1;4;1,8333;1,42
JÚLIA MARINHO;PSC;2017;3;452.271,88;0;0;3.659.674,52;0;0,004465743;0;0;0,75;4;1,8333;1,42
JÚLIA MARINHO;PSC;2017;4;7.860,44;452.271,88;0;0;0;0,004465743;0;0;0,761904762;4;1,8333;1,42
JÚLIA MARINHO;PSC;2017;5;0;7.860,44;452.271,88;0;0;0,004465743;0;0;0,961538462;4;1,8333;1,42
JÚLIA MARINHO;PSC;2017;6;1.103.810,31;0;7.860,44;452.271,88;0;0,004465743;0;0;1;4;1,8333;1,42
JÚLIA MARINHO;PSC;2017;7;0;1.103.810,31;0;7.860,44;0;0,004465743;0;0;1;4;1,8333;1,42
JÚLIA MARINHO;PSC;2017;8;256.182,93;0;1.103.810,31;0;0;0,004465743;0;0;0,875;4;1,8333;1,42
JÚLIA MARINHO;PSC;2017;9;124.017,63;256.182,93;0;1.103.810,31;0;0,004465743;0;0;0,823529412;4;1,8333;1,42
JÚLIA MARINHO;PSC;2017;10;299.705,31;124.017,63;256.182,93;0;0;0,004465743;0;0;0,727272727;4;1,8333;1,42
JÚLIA MARINHO;PSC;2017;11;693.399,93;299.705,31;124.017,63;256.182,93;0;0,004465743;0;0;1;4;1,8333;1,42
JÚLIA MARINHO;PSC;2017;12;117.237,69;693.399,93;299.705,31;124.017,63;0;0,004465743;0;0;0,909090909;4;1,8333;1,42
JÚLIA MARINHO;PSC;2018;1;0;117.237,69;693.399,93;299.705,31;0;0,004465743;0;0;0,895894858;4;1,8333;1,42
JÚLIA MARINHO;PSC;2018;2;0;0;117.237,69;693.399,93;0;0,004465743;0;0;0,857142857;4;1,8333;1,42
JÚLIA MARINHO;PSC;2018;3;627.795,52;0;0;117.237,69;0;0,004465743;0;0;0,75;4;1,8333;1,42
JÚLIA MARINHO;PSC;2018;4;143.401,54;627.795,52;0;0;0;0,004465743;0;0;0,894736842;4;1,8333;1,42
JÚLIA MARINHO;PSC;2018;5;0;143.401,54;627.795,52;0;0;0,004465743;0;0;1;4;1,8333;1,42
JÚLIA MARINHO;PSC;2018;6;123.231,59;0;143.401,54;627.795,52;0;0,004465743;0;0;1;4;1,8333;1,42
JULIÃO AMIN;PDT;2016;6;0;0;0;0;0;0,010657014;0;0;0,268421053;8;1,4583;0,08
JULIÃO AMIN;PDT;2016;7;0;0;0;0;0;0,010657014;0;0;0,268421053;8;1,4583;0,08
JULIÃO AMIN;PDT;2016;8;0;0;0;0;0;0,010657014;0;0;0,268421053;8;1,4583;0,08
JULIÃO AMIN;PDT;2016;9;0;0;0;0;0;0,010657014;0;0;0,268421053;8;1,4583;0,08
JULIÃO AMIN;PDT;2016;10;0;0;0;0;0;0,010657014;0;0;0,268421053;8;1,4583;0,08
JULIÃO AMIN;PDT;2016;11;0;0;0;0;0;0,010657014;0;0;0,268421053;8;1,4583;0,08
JULIÃO AMIN;PDT;2016;12;0;0;0;0;0;0,010657014;0;0;0,268421053;8;1,4583;0,08
JULIÃO AMIN;PDT;2017;1;0;0;0;0;0;0,010657014;0;0;0,268421053;8;1,4583;0,08
JULIÃO AMIN;PDT;2017;2;0;0;0;0;0;0,010657014;0;0;0,5;8;1,4583;0,08
JULIÃO AMIN;PDT;2017;3;0;0;0;0;0;0,010657014;0;0;0,5;8;1,4583;0,08
JULIÃO AMIN;PDT;2017;4;0;0;0;0;0;0,010657014;0;0;0;8;1,4583;0,08
JULIÃO AMIN;PDT;2017;5;0;0;0;0;0;0,010657014;0;0;0,268421053;8;1,4583;0,08
JULIÃO AMIN;PDT;2017;6;0;0;0;0;0;0,010657014;0;0;0,268421053;8;1,4583;0,08
JULIÃO AMIN;PDT;2017;7;0;0;0;0;0;0,010657014;0;0;0,268421053;8;1,4583;0,08
JULIÃO AMIN;PDT;2017;8;0;0;0;0;0;0,010657014;0;0;0,268421053;8;1,4583;0,08
JULIÃO AMIN;PDT;2017;9;0;0;0;0;0;0,010657014;0;0;0,268421053;8;1,4583;0,08
JULIÃO AMIN;PDT;2017;10;0;0;0;0;0;0,010657014;0;0;0,268421053;8;1,4583;0,08
JULIÃO AMIN;PDT;2017;11;0;0;0;0;0;0,010657014;0;0;0,268421053;8;1,4583;0,08
JULIÃO AMIN;PDT;2017;12;0;0;0;0;0;0,010657014;0;0;0,268421053;8;1,4583;0,08
JULIÃO AMIN;PDT;2018;1;0;0;0;0;0;0,010657014;0;0;0,268421053;8;1,4583;0,08
JULIÃO AMIN;PDT;2018;2;0;0;0;0;0;0,010657014;0;0;0,268421053;8;1,4583;0,08
JULIÃO AMIN;PDT;2018;3;0;0;0;0;0;0,010657014;0;0;0,268421053;8;1,4583;0,08
JULIÃO AMIN;PDT;2018;4;0;0;0;0;0;0,010657014;0;0;0,4;8;1,4583;0,08
JULIÃO AMIN;PDT;2018;5;0;0;0;0;0;0,010657014;0;0;0,210526316;8;1,4583;0,08
JULIÃO AMIN;PDT;2018;6;1.162.482,17;0;0;0;0;0,010657014;0;0;0;8;1,4583;0,08
JÚLIO CAMPOS;DEM;2016;6;0;0;0;0;1;0,025782844;0;0;0,876613117;12;0,6667;1,82
JÚLIO CAMPOS;DEM;2016;7;0;0;0;0;1;0,025782844;0;0;0,876613117;12;0,6667;1,82
JÚLIO CAMPOS;DEM;2016;8;0;0;0;0;1;0,025782844;0;0;0,876613117;12;0,6667;1,82
JÚLIO CAMPOS;DEM;2016;9;0;0;0;0;1;0,025782844;0;0;0,876613117;12;0,6667;1,82
JÚLIO CAMPOS;DEM;2016;10;0;0;0;0;1;0,025782844;0;0;0,876613117;12;0,6667;1,82
JÚLIO CAMPOS;DEM;2016;11;442.179,92;0;0;0;1;0,025782844;0;0;0,876613117;12;0,6667;1,82
JÚLIO CAMPOS;DEM;2016;12;0;442.179,92;0;0;1;0,025782844;0;0;0,876613117;12;0,6667;1,82
JÚLIO CAMPOS;DEM;2017;1;0;0;442.179,92;0;1;0,025782844;0;0;0,876613117;12;0,6667;1,82
JÚLIO CAMPOS;DEM;2017;2;0;0;0;442.179,92;1;0,025782844;0;0;0,876613117;12;0,6667;1,82
JÚLIO CAMPOS;DEM;2017;3;0;0;0;0;1;0,025782844;0;0;0,876613117;12;0,6667;1,82
JÚLIO CAMPOS;DEM;2017;4;0;0;0;0;1;0,025782844;0;0;0,876613117;12;0,6667;1,82
JÚLIO CAMPOS;DEM;2017;5;0;0;0;0;1;0,025782844;0;0;0,876613117;12;0,6667;1,82
JÚLIO CAMPOS;DEM;2017;6;0;0;0;0;1;0,025782844;0;0;0,876613117;12;0,6667;1,82
JÚLIO CAMPOS;DEM;2017;7;0;0;0;0;1;0,025782844;0;0;0,876613117;12;0,6667;1,82
JÚLIO CAMPOS;DEM;2017;8;0;0;0;0;1;0,025782844;0;0;0,876613117;12;0,6667;1,82
JÚLIO CAMPOS;DEM;2017;9;0;0;0;0;1;0,025782844;0;0;0,876613117;12;0,6667;1,82
JÚLIO CAMPOS;DEM;2017;10;0;0;0;0;1;0,025782844;0;0;0,876613117;12;0,6667;1,82
JÚLIO CAMPOS;DEM;2017;11;0;0;0;0;1;0,025782844;0;0;0,876613117;12;0,6667;1,82
JÚLIO CAMPOS;DEM;2017;12;0;0;0;0;1;0,025782844;0;0;0,876613117;12;0,6667;1,82
JÚLIO CAMPOS;DEM;2018;1;0;0;0;0;1;0,025782844;0;0;0,876613117;12;0,6667;1,82
JÚLIO CAMPOS;DEM;2018;2;0;0;0;0;1;0,025782844;0;0;0,876613117;12;0,6667;1,82
JÚLIO CAMPOS;DEM;2018;3;7.726,71;0;0;0;1;0,025782844;0;0;0,876613117;12;0,6667;1,82
JÚLIO CAMPOS;DEM;2018;4;0;7.726,71;0;0;1;0,025782844;0;0;0,876613117;12;0,6667;1,82
JÚLIO CAMPOS;DEM;2018;5;0;0;7.726,71;0;1;0,025782844;0;0;0,876613117;12;0,6667;1,82
JÚLIO CAMPOS;DEM;2018;6;0;0;0;7.726,71;1;0,025782844;0;0;0,876613117;12;0,6667;1,82
JÚLIO CESAR;PSD;2016;6;527.658,12;0;0;0;1;0,004863137;0;1;1;20;0,3333;0,42
JÚLIO CESAR;PSD;2016;7;0;527.658,12;0;0;1;0,004863137;0;1;1;20;0,3333;0,42
JÚLIO CESAR;PSD;2016;8;0;0;527.658,12;0;1;0,004863137;0;1;0,875;20;0,3333;0,42
JÚLIO CESAR;PSD;2016;9;0;0;0;527.658,12;1;0,004863137;0;1;0,941808822;20;0,3333;0,42
JÚLIO CESAR;PSD;2016;10;209.267,46;0;0;0;1;0,004863137;0;1;1;20;0,3333;0,42
JÚLIO CESAR;PSD;2016;11;2.285.708,42;209.267,46;0;0;1;0,004863137;0;1;1;20;0,3333;0,42
JÚLIO CESAR;PSD;2016;12;1.154.325,79;2.285.708,42;209.267,46;0;1;0,004863137;0;1;0,75;20;0,3333;0,42
JÚLIO CESAR;PSD;2017;1;0;1.154.325,79;2.285.708,42;209.267,46;1;0,004863137;0;0;0,941808822;20;0,3333;0,42
JÚLIO CESAR;PSD;2017;2;0;0;1.154.325,79;2.285.708,42;1;0,004863137;0;0;1;20;0,3333;0,42
JÚLIO CESAR;PSD;2017;3;93.714,66;0;0;1.154.325,79;1;0,004863137;0;0;1;20;0,3333;0,42
JÚLIO CESAR;PSD;2017;4;0;93.714,66;0;0;1;0,004863137;0;0;1;20;0,3333;0,42
JÚLIO CESAR;PSD;2017;5;189.799,79;0;93.714,66;0;1;0,004863137;0;0;1;20;0,3333;0,42
JÚLIO CESAR;PSD;2017;6;777.086,86;189.799,79;0;93.714,66;1;0,004863137;0;0;1;20;0,3333;0,42
JÚLIO CESAR;PSD;2017;7;603.988,83;777.086,86;189.799,79;0;1;0,004863137;0;0;1;20;0,3333;0,42
JÚLIO CESAR;PSD;2017;8;80.635,35;603.988,83;777.086,86;189.799,79;1;0,004863137;0;0;0,923076923;20;0,3333;0,42
JÚLIO CESAR;PSD;2017;9;50.323,20;80.635,35;603.988,83;777.086,86;1;0,004863137;0;0;0,777777778;20;0,3333;0,42
JÚLIO CESAR;PSD;2017;10;43.039,36;50.323,20;80.635,35;603.988,83;1;0,004863137;0;0;0,727272727;20;0,3333;0,42
JÚLIO CESAR;PSD;2017;11;287.992,75;43.039,36;50.323,20;80.635,35;1;0,004863137;0;0;0,9;20;0,3333;0,42
JÚLIO CESAR;PSD;2017;12;799.784,18;287.992,75;43.039,36;50.323,20;1;0,004863137;0;0;1;20;0,3333;0,42
JÚLIO CESAR;PSD;2018;1;8.259,34;799.784,18;287.992,75;43.039,36;1;0,004863137;0;1;0,941808822;20;0,3333;0,42
JÚLIO CESAR;PSD;2018;2;0;8.259,34;799.784,18;287.992,75;1;0,004863137;0;1;0,833333333;20;0,3333;0,42
JÚLIO CESAR;PSD;2018;3;95.721,11;0;8.259,34;799.784,18;1;0,004863137;0;1;1;20;0,3333;0,42
JÚLIO CESAR;PSD;2018;4;122.611,45;95.721,11;0;8.259,34;1;0,004863137;0;1;0,933333333;20;0,3333;0,42
JÚLIO CESAR;PSD;2018;5;184.020,41;122.611,45;95.721,11;0;1;0,004863137;0;1;1;20;0,3333;0,42
JÚLIO CESAR;PSD;2018;6;433.591,86;184.020,41;122.611,45;95.721,11;1;0,004863137;0;1;1;20;0,3333;0,42
JÚLIO DELGADO;PSB;2016;6;1.012.887,80;0;0;0;0;0,200508681;1;0;0,444444444;18;1,9583;1,15
JÚLIO DELGADO;PSB;2016;7;799.403,53;1.012.887,80;0;0;0;0,200508681;1;0;1;18;1,9583;1,15
JÚLIO DELGADO;PSB;2016;8;145.370,52;799.403,53;1.012.887,80;0;0;0,200508681;1;0;0,833333333;18;1,9583;1,15
JÚLIO DELGADO;PSB;2016;9;0;145.370,52;799.403,53;1.012.887,80;0;0,200508681;1;0;0,408042463;18;1,9583;1,15
JÚLIO DELGADO;PSB;2016;10;131.418,89;0;145.370,52;799.403,53;0;0,200508681;1;0;0,7;18;1,9583;1,15
JÚLIO DELGADO;PSB;2016;11;863.584,41;131.418,89;0;145.370,52;0;0,200508681;1;0;0,666666667;18;1,9583;1,15
JÚLIO DELGADO;PSB;2016;12;164.642,78;863.584,41;131.418,89;0;0;0,200508681;1;0;0,181818182;18;1,9583;1,15
JÚLIO DELGADO;PSB;2017;1;15.974,15;164.642,78;863.584,41;131.418,89;0;0,200508681;1;0;0,408042463;18;1,9583;1,15
JÚLIO DELGADO;PSB;2017;2;293.649,25;15.974,15;164.642,78;863.584,41;0;0,200508681;1;0;0,5;18;1,9583;1,15
JÚLIO DELGADO;PSB;2017;3;177.349,70;293.649,25;15.974,15;164.642,78;0;0,200508681;1;0;0,666666667;18;1,9583;1,15
JÚLIO DELGADO;PSB;2017;4;2.831,36;177.349,70;293.649,25;15.974,15;0;0,200508681;1;0;0;18;1,9583;1,15
JÚLIO DELGADO;PSB;2017;5;87.490,01;2.831,36;177.349,70;293.649,25;0;0,200508681;1;0;0,466666667;18;1,9583;1,15
JÚLIO DELGADO;PSB;2017;6;117.975,05;87.490,01;2.831,36;177.349,70;0;0,200508681;1;0;0,666666667;18;1,9583;1,15
JÚLIO DELGADO;PSB;2017;7;1.985.656,00;117.975,05;87.490,01;2.831,36;0;0,200508681;1;0;0;18;1,9583;1,15
JÚLIO DELGADO;PSB;2017;8;139.589,48;1.985.656,00;117.975,05;87.490,01;0;0,200508681;1;0;0,153846154;18;1,9583;1,15
JÚLIO DELGADO;PSB;2017;9;257.977,54;139.589,48;1.985.656,00;117.975,05;0;0,200508681;1;0;0,266666667;18;1,9583;1,15
JÚLIO DELGADO;PSB;2017;10;312.781,16;257.977,54;139.589,48;1.985.656,00;0;0,200508681;1;0;0,285714286;18;1,9583;1,15
JÚLIO DELGADO;PSB;2017;11;128.090,45;312.781,16;257.977,54;139.589,48;0;0,200508681;1;0;0,375;18;1,9583;1,15
JÚLIO DELGADO;PSB;2017;12;203.721,58;128.090,45;312.781,16;257.977,54;0;0,200508681;1;0;0,444444444;18;1,9583;1,15
JÚLIO DELGADO;PSB;2018;1;0;203.721,58;128.090,45;312.781,16;0;0,200508681;1;0;0,408042463;18;1,9583;1,15
JÚLIO DELGADO;PSB;2018;2;0;0;203.721,58;128.090,45;0;0,200508681;1;0;0,75;18;1,9583;1,15
JÚLIO DELGADO;PSB;2018;3;296.188,13;0;0;203.721,58;0;0,200508681;1;0;0;18;1,9583;1,15
JÚLIO DELGADO;PSB;2018;4;404.505,19;296.188,13;0;0;0;0,200508681;1;0;0,375;18;1,9583;1,15
JÚLIO DELGADO;PSB;2018;5;75.515,64;404.505,19;296.188,13;0;0;0,200508681;1;0;0,2;18;1,9583;1,15
JÚLIO DELGADO;PSB;2018;6;346.747,16;75.515,64;404.505,19;296.188,13;0;0,200508681;1;0;0;18;1,9583;1,15
JULIO LOPES;PP;2016;6;1.936.096,36;0;0;0;1;0,028157999;1;0;1;12;0,4762;1,42
JULIO LOPES;PP;2016;7;0;1.936.096,36;0;0;1;0,028157999;1;0;1;12;0,4762;1,42
JULIO LOPES;PP;2016;8;319.836,68;0;1.936.096,36;0;1;0,028157999;1;0;0,866666667;12;0,4762;1,42
JULIO LOPES;PP;2016;9;0;319.836,68;0;1.936.096,36;1;0,028157999;1;0;0,949227162;12;0,4762;1,42
JULIO LOPES;PP;2016;10;0;0;319.836,68;0;1;0,028157999;1;0;1;12;0,4762;1,42
JULIO LOPES;PP;2016;11;788.811,04;0;0;319.836,68;1;0,028157999;1;0;1;12;0,4762;1,42
JULIO LOPES;PP;2016;12;205.371,74;788.811,04;0;0;1;0,028157999;1;0;0,777777778;12;0,4762;1,42
JULIO LOPES;PP;2017;1;0;205.371,74;788.811,04;0;1;0,028157999;1;1;0,949227162;12;0,4762;1,42
JULIO LOPES;PP;2017;2;445.635,13;0;205.371,74;788.811,04;1;0,028157999;1;1;1;12;0,4762;1,42
JULIO LOPES;PP;2017;3;334.190,48;445.635,13;0;205.371,74;1;0,028157999;1;1;1;12;0,4762;1,42
JULIO LOPES;PP;2017;4;16.019,82;334.190,48;445.635,13;0;1;0,028157999;1;1;1;12;0,4762;1,42
JULIO LOPES;PP;2017;5;889.087,12;16.019,82;334.190,48;445.635,13;1;0,028157999;1;1;1;12;0,4762;1,42
JULIO LOPES;PP;2017;6;606.478,06;889.087,12;16.019,82;334.190,48;1;0,028157999;1;1;1;12;0,4762;1,42
JULIO LOPES;PP;2017;7;0;606.478,06;889.087,12;16.019,82;1;0,028157999;1;1;1;12;0,4762;1,42
JULIO LOPES;PP;2017;8;3.807.748,56;0;606.478,06;889.087,12;1;0,028157999;1;1;0,923076923;12;0,4762;1,42
JULIO LOPES;PP;2017;9;0;3.807.748,56;0;606.478,06;1;0,028157999;1;1;0,75;12;0,4762;1,42
JULIO LOPES;PP;2017;10;393.991,23;0;3.807.748,56;0;1;0,028157999;1;1;1;12;0,4762;1,42
JULIO LOPES;PP;2017;11;205.382,36;393.991,23;0;3.807.748,56;1;0,028157999;1;1;1;12;0,4762;1,42
JULIO LOPES;PP;2017;12;640.510,50;205.382,36;393.991,23;0;1;0,028157999;1;1;0,875;12;0,4762;1,42
JULIO LOPES;PP;2018;1;0;640.510,50;205.382,36;393.991,23;1;0,028157999;1;0;0,949227162;12;0,4762;1,42
JULIO LOPES;PP;2018;2;1.508,06;0;640.510,50;205.382,36;1;0,028157999;1;0;0,833333333;12;0,4762;1,42
JULIO LOPES;PP;2018;3;31.134,08;1.508,06;0;640.510,50;1;0,028157999;1;0;1;12;0,4762;1,42
JULIO LOPES;PP;2018;4;379.201,58;31.134,08;1.508,06;0;1;0,028157999;1;0;1;12;0,4762;1,42
JULIO LOPES;PP;2018;5;0;379.201,58;31.134,08;1.508,06;1;0,028157999;1;0;0,857142857;12;0,4762;1,42
JULIO LOPES;PP;2018;6;68.756,91;0;379.201,58;31.134,08;1;0,028157999;1;0;1;12;0,4762;1,42
JÚNIOR COIMBRA;PMDB;2016;6;371.000,70;0;0;0;1;0,006127332;0;0;0,898035225;4;0;0
JÚNIOR COIMBRA;PMDB;2016;7;0;371.000,70;0;0;1;0,006127332;0;0;0,898035225;4;0;0
JÚNIOR COIMBRA;PMDB;2016;8;0;0;371.000,70;0;1;0,006127332;0;0;0,898035225;4;0;0
JÚNIOR COIMBRA;PMDB;2016;9;0;0;0;371.000,70;1;0,006127332;0;0;0,898035225;4;0;0
JÚNIOR COIMBRA;PMDB;2016;10;562.049,10;0;0;0;1;0,006127332;0;0;0,898035225;4;0;0
JÚNIOR COIMBRA;PMDB;2016;11;432.940,49;562.049,10;0;0;1;0,006127332;0;0;0,898035225;4;0;0
JÚNIOR COIMBRA;PMDB;2016;12;0;432.940,49;562.049,10;0;1;0,006127332;0;0;0,898035225;4;0;0
JÚNIOR COIMBRA;PMDB;2017;1;0;0;432.940,49;562.049,10;1;0,006127332;0;0;0,898035225;4;0;0
JÚNIOR COIMBRA;PMDB;2017;2;0;0;0;432.940,49;1;0,006127332;0;0;0,898035225;4;0;0
JÚNIOR COIMBRA;PMDB;2017;3;0;0;0;0;1;0,006127332;0;0;0,898035225;4;0;0
JÚNIOR COIMBRA;PMDB;2017;4;0;0;0;0;1;0,006127332;0;0;0,898035225;4;0;0
JÚNIOR COIMBRA;PMDB;2017;5;0;0;0;0;1;0,006127332;0;0;0,898035225;4;0;0
JÚNIOR COIMBRA;PMDB;2017;6;0;0;0;0;1;0,006127332;0;0;0,898035225;4;0;0
JÚNIOR COIMBRA;PMDB;2017;7;0;0;0;0;1;0,006127332;0;0;0,898035225;4;0;0
JÚNIOR COIMBRA;PMDB;2017;8;0;0;0;0;1;0,006127332;0;0;0,898035225;4;0;0
JÚNIOR COIMBRA;PMDB;2017;9;127.886,97;0;0;0;1;0,006127332;0;0;0,898035225;4;0;0
JÚNIOR COIMBRA;PMDB;2017;10;128.449,16;127.886,97;0;0;1;0,006127332;0;0;0,898035225;4;0;0
JÚNIOR COIMBRA;PMDB;2017;11;128.090,45;128.449,16;127.886,97;0;1;0,006127332;0;0;0,898035225;4;0;0
JÚNIOR COIMBRA;PMDB;2017;12;0;128.090,45;128.449,16;127.886,97;1;0,006127332;0;0;0,898035225;4;0;0
JÚNIOR COIMBRA;PMDB;2018;1;0;0;128.090,45;128.449,16;1;0,006127332;0;0;0,898035225;4;0;0
JÚNIOR COIMBRA;PMDB;2018;2;0;0;0;128.090,45;1;0,006127332;0;0;0,898035225;4;0;0
JÚNIOR COIMBRA;PMDB;2018;3;0;0;0;0;1;0,006127332;0;0;0,898035225;4;0;0
JÚNIOR COIMBRA;PMDB;2018;4;1.252,84;0;0;0;1;0,006127332;0;0;0,898035225;4;0;0
JÚNIOR COIMBRA;PMDB;2018;5;0;1.252,84;0;0;1;0,006127332;0;0;0,898035225;4;0;0
JÚNIOR COIMBRA;PMDB;2018;6;0;0;1.252,84;0;1;0,006127332;0;0;0,898035225;4;0;0
JUNIOR MARRECA;PEN;2016;6;217.436,31;0;0;0;0;0,020545816;0;1;1;4;1,4167;1,92
JUNIOR MARRECA;PEN;2016;7;0;217.436,31;0;0;0;0,020545816;0;1;0;4;1,4167;1,92
JUNIOR MARRECA;PEN;2016;8;0;0;217.436,31;0;0;0,020545816;0;1;0;4;1,4167;1,92
JUNIOR MARRECA;PEN;2016;9;0;0;0;217.436,31;0;0,020545816;0;1;0,730882937;4;1,4167;1,92
JUNIOR MARRECA;PEN;2016;10;0;0;0;0;0;0,020545816;0;1;1;4;1,4167;1,92
JUNIOR MARRECA;PEN;2016;11;0;0;0;0;0;0,020545816;0;1;1;4;1,4167;1,92
JUNIOR MARRECA;PEN;2016;12;8.027.523,01;0;0;0;0;0,020545816;0;1;0,833333333;4;1,4167;1,92
JUNIOR MARRECA;PEN;2017;1;0;8.027.523,01;0;0;0;0,020545816;0;0;0,730882937;4;1,4167;1,92
JUNIOR MARRECA;PEN;2017;2;0;0;8.027.523,01;0;0;0,020545816;0;0;0;4;1,4167;1,92
JUNIOR MARRECA;PEN;2017;3;0;0;0;8.027.523,01;0;0,020545816;0;0;1;4;1,4167;1,92
JUNIOR MARRECA;PEN;2017;4;20.669,95;0;0;0;0;0,020545816;0;0;1;4;1,4167;1,92
JUNIOR MARRECA;PEN;2017;5;0;20.669,95;0;0;0;0,020545816;0;0;0,944444444;4;1,4167;1,92
JUNIOR MARRECA;PEN;2017;6;154.371,38;0;20.669,95;0;0;0,020545816;0;0;1;4;1,4167;1,92
JUNIOR MARRECA;PEN;2017;7;502.514,13;154.371,38;0;20.669,95;0;0,020545816;0;0;0,730882937;4;1,4167;1,92
JUNIOR MARRECA;PEN;2017;8;307.419,51;502.514,13;154.371,38;0;0;0,020545816;0;0;0,785714286;4;1,4167;1,92
JUNIOR MARRECA;PEN;2017;9;2.189.983,25;307.419,51;502.514,13;154.371,38;0;0,020545816;0;0;0,5;4;1,4167;1,92
JUNIOR MARRECA;PEN;2017;10;233.318,23;2.189.983,25;307.419,51;502.514,13;0;0,020545816;0;0;0,7;4;1,4167;1,92
